date,value
2023-08-29,1003191.6485729741
2023-08-30,1003385.898145728
2023-08-31,1004406.1490002202
2023-09-01,1004967.1521540327
2023-09-04,1004396.8557895727
2023-09-05,1004424.3838992391
2023-09-06,1003983.9822192464
2023-09-07,1004864.782779244
2023-09-08,1004681.282779244
2023-09-11,1006332.782779244
2023-09-12,1003678.4770002933
2023-09-13,1002577.2944725511
2023-09-14,1002577.2944725511
2023-09-15,1002577.2944725511
2023-09-18,1002088.2647127855
2023-09-20,1001857.8662752855
2023-09-21,1000928.5775860727
2023-09-22,1000928.5775860727
2023-09-25,1000928.5775860727
2023-09-26,1000928.5775860727
2023-09-27,1000928.5775860727
2023-09-28,1002126.0983430422
2023-09-29,1002126.0983430422
2023-10-03,1002711.9322620364
2023-10-04,1002479.1319690676
2023-10-05,1002596.7310901614
2023-10-06,1002716.7310901614
2023-10-09,1001806.454229175
2023-10-10,1005401.4304466684
2023-10-11,1005081.2426653208
2023-10-12,1005167.6732614078
2023-10-13,1005268.1732614078
2023-10-16,1005810.8716256656
2023-10-17,1006534.4708077945
2023-10-18,1006474.1732614078
2023-10-19,1006186.0699899234
2023-10-20,1005864.4708077945
2023-10-23,1004954.7592870437
2023-10-25,1004954.7592870437
2023-10-26,1004954.7592870437
2023-10-27,1004954.7592870437
2023-10-30,1004954.7592870437
2023-10-31,1004954.7592870437
2023-11-01,1005745.1140721694
2023-11-02,1006085.4882176772
2023-11-03,1006773.2390721694
2023-11-06,1007847.7152348157
2023-11-07,1007791.0515399304
2023-11-08,1007395.2642245617
2023-11-09,1007367.6665287571
2023-11-10,1007616.5525150852
2023-11-13,1008981.2543812351
2023-11-15,1010045.9638538914
2023-11-16,1010347.865410088
2023-11-17,1009512.8695655216
2023-11-20,1009512.8695655216
2023-11-21,1009512.8695655216
2023-11-22,1009512.8695655216
2023-11-23,1009512.8695655216
2023-11-24,1009512.8695655216
2023-11-28,1009512.8695655216
2023-11-29,1009606.5456663287
2023-11-30,1010550.5447660602
2023-12-01,1010403.0447660602
2023-12-04,1011720.7725473298
2023-12-05,1011720.7725473298
2023-12-06,1011720.7725473298
2023-12-07,1011720.7725473298
2023-12-08,1011720.7725473298
2023-12-11,1012206.3604935578
2023-12-12,1011503.0372556732
2023-12-13,1011228.532861142
2023-12-14,1013170.3651932826
2023-12-15,1012445.0688408015
2023-12-18,1013120.8591873896
2023-12-19,1011348.2201698205
2023-12-20,1007726.6870334008
2023-12-21,1007726.6870334008
2023-12-22,1007726.6870334008
2023-12-26,1008772.2867361351
2023-12-27,1008208.4230364772
2023-12-28,1008256.1224993678
2023-12-29,1006919.4019865724
2024-01-01,1007828.0467035982
2024-01-02,1006699.9467280123
2024-01-03,1007657.9686091158
2024-01-04,1009081.7978632662
2024-01-05,1010579.5029826133
2024-01-08,1008207.7921801038
2024-01-09,1008722.5890551038
2024-01-10,1010080.6576379441
2024-01-11,1009120.0119702822
2024-01-12,1008367.9206845583
2024-01-15,1008367.9206845583
2024-01-16,1008367.9206845583
2024-01-17,1008367.9206845583
2024-01-18,1008367.9206845583
2024-01-19,1008367.9206845583
2024-01-23,1006902.9516657919
2024-01-24,1006902.9516657919
2024-01-25,1006902.9516657919
2024-01-29,1006902.9516657919
2024-01-30,1005777.4886127337
2024-01-31,1005740.0873676165
2024-02-01,1006471.694714612
2024-02-02,1007851.4263056262
2024-02-05,1008586.6347330554
2024-02-06,1008262.3645744702
2024-02-07,1008907.6263261226
2024-02-08,1008907.6263261226
2024-02-09,1008907.6263261226
2024-02-12,1008982.7426642573
2024-02-13,1008765.2426642573
2024-02-14,1008815.2426642573
2024-02-15,1008995.7407111323
2024-02-16,1009823.2407111323
2024-02-19,1009281.6411648982
2024-02-20,1009281.6411648982
2024-02-21,1009281.6411648982
2024-02-22,1009281.6411648982
2024-02-23,1009281.6411648982
2024-02-26,1009281.6411648982
2024-02-27,1009281.6411648982
2024-02-28,1008789.2681676325
2024-02-29,1009586.8677770075
2024-03-01,1012020.9888608571
2024-03-04,1012020.9888608571
2024-03-05,1012020.9888608571
2024-03-06,1012020.9888608571
2024-03-07,1012020.9888608571
2024-03-11,1012020.9888608571
2024-03-12,1012020.9888608571
2024-03-13,1012020.9888608571
2024-03-14,1012020.9888608571
2024-03-15,1012020.9888608571
2024-03-18,1012020.9888608571
2024-03-19,1012020.9888608571
2024-03-20,1012020.9888608571
2024-03-21,1012020.9888608571
2024-03-22,1012020.9888608571
2024-03-26,1012020.9888608571
2024-03-27,1012020.9888608571
2024-03-28,1012020.9888608571
2024-04-01,1012020.9888608571
2024-04-02,1012020.9888608571
2024-04-03,1012068.2621608571
2024-04-04,1011937.4624934987
2024-04-05,1013345.6916460255
2024-04-08,1012740.890757964
2024-04-09,1014517.1546643849
2024-04-10,1014030.9940979085
2024-04-12,1014752.49470826
2024-04-15,1014531.8471612174
2024-04-16,1014878.0965508658
2024-04-18,1015148.0977715689
2024-04-19,1014736.2912950659
2024-04-22,1014736.2912950659
2024-04-23,1014736.2912950659
2024-04-24,1015221.3365503486
2024-04-25,1017152.414138108
2024-04-26,1019329.2861640167
2024-04-29,1019867.473825784
2024-04-30,1018327.4921713338
2024-05-02,1018327.4921713338
2024-05-03,1018327.4921713338
2024-05-06,1018327.4921713338
2024-05-07,1017964.8653039021
2024-05-08,1018286.0647667927
2024-05-09,1015433.91704564
2024-05-10,1015433.91704564
2024-05-13,1015433.91704564
2024-05-14,1015433.91704564
2024-05-15,1015433.91704564
2024-05-16,1015905.8088425482
2024-05-17,1015905.8088425482
2024-05-21,1016160.6892079534
2024-05-22,1016578.1501367589
2024-05-23,1017530.0987451574
2024-05-24,1017743.5477808019
2024-05-27,1017531.7200958219
2024-05-28,1017753.8177132547
2024-05-29,1018319.419764036
2024-05-30,1017636.2190804422
2024-05-31,1017758.0183968485
2024-06-03,1018201.8177132547
2024-06-04,1016643.7615025075
2024-06-05,1016643.7615025075
2024-06-06,1016618.7729025075
2024-06-07,1016814.2045848195
2024-06-10,1017274.8549754445
2024-06-11,1018137.6045481984
2024-06-12,1018563.3555857961
2024-06-13,1018466.2112424998
2024-06-14,1018195.6116331248
2024-06-18,1018053.1193139321
2024-06-19,1016971.6465311028
2024-06-20,1018038.1066446282
2024-06-21,1017632.4836908905
2024-06-24,1017435.324144992
2024-06-25,1017064.6358547893
2024-06-26,1017064.6358547893
2024-06-27,1017064.6358547893
2024-06-28,1017064.6358547893
2024-07-01,1017064.6358547893
2024-07-02,1017064.6358547893
2024-07-03,1017064.6358547893
2024-07-04,1017064.6358547893
2024-07-05,1017064.6358547893
2024-07-08,1017108.4031719279
2024-07-09,1017918.4031719279
2024-07-10,1018519.1023256602
2024-07-11,1017546.2231540648
2024-07-12,1017546.2231540648
2024-07-15,1017546.2231540648
2024-07-16,1017546.2231540648
2024-07-18,1017546.2231540648
2024-07-19,1017546.2231540648
2024-07-22,1017546.2231540648
2024-07-23,1017546.2231540648
2024-07-24,1017546.2231540648
2024-07-25,1018570.7551012695
2024-07-26,1020407.0469396728
2024-07-29,1021917.8455694335
2024-07-30,1024520.8452800661
2024-07-31,1025494.2688225161
2024-08-01,1024206.3970249359
2024-08-02,1023697.8534653292
2024-08-05,1023697.8534653292
2024-08-06,1023697.8534653292
2024-08-07,1023697.8534653292
2024-08-08,1024081.7468887179
2024-08-09,1023252.9441543429
2024-08-12,1023591.7468887179
2024-08-13,1024823.7468887179
2024-08-14,1025212.9441543429
2024-08-16,1024738.3455215304
2024-08-19,1025198.9441543429
2024-08-20,1025637.4825127956
2024-08-21,1026411.6906175441
2024-08-22,1024124.0918044719
2024-08-23,1024124.0918044719
2024-08-26,1024124.0918044719
2024-08-27,1024124.0918044719
2024-08-28,1024124.0918044719
2024-08-29,1024318.6368065807
2024-08-30,1024716.7465172741
2024-09-02,1022827.6612468229
2024-09-03,1022827.6612468229
2024-09-04,1023432.0450280729
2024-09-05,1022988.4434655729
2024-09-06,1022404.7169917483
2024-09-09,1022404.7169917483
2024-09-10,1022404.7169917483
2024-09-11,1022280.1196157107
2024-09-12,1022428.6190663943
2024-09-13,1022675.095572156
2024-09-16,1023596.9949862185
2024-09-17,1026275.8775894244
2024-09-18,1025688.8844764304
2024-09-19,1025063.6852576804
2024-09-20,1025558.0836951804
2024-09-23,1026076.5836951804
2024-09-24,1026248.5836951804
2024-09-25,1025910.6852576804
2024-09-26,1025766.8844764304
2024-09-27,1025642.1852576804
2024-09-30,1025128.502904255
2024-10-01,1025128.502904255
2024-10-03,1025128.502904255
2024-10-04,1025128.502904255
2024-10-07,1025128.502904255
2024-10-08,1025128.502904255
2024-10-09,1026830.2413062081
2024-10-10,1026262.6409417122
2024-10-11,1026393.4496323372
2024-10-14,1026008.4496323372
2024-10-15,1026103.6488510872
2024-10-16,1026318.6488510872
2024-10-17,1026340.2484604622
2024-10-18,1026400.6488510872
2024-10-21,1026868.6488510872
2024-10-22,1026461.0492417122
2024-10-23,1025140.0420852496
2024-10-24,1025140.0420852496
2024-10-25,1025140.0420852496
2024-10-28,1025140.0420852496
2024-10-29,1025140.0420852496
2024-10-30,1025140.0420852496
2024-10-31,1025140.0420852496
2024-11-01,1025140.0420852496
2024-11-04,1025140.0420852496
2024-11-05,1025140.0420852496
2024-11-06,1025140.0420852496
2024-11-07,1025140.0420852496
2024-11-08,1025140.0420852496
2024-11-11,1025140.0420852496
2024-11-12,1025140.0420852496
2024-11-13,1025140.0420852496
2024-11-14,1025140.0420852496
2024-11-18,1025140.0420852496
2024-11-19,1025140.0420852496
2024-11-21,1025140.0420852496
2024-11-22,1025140.0420852496
2024-11-25,1025140.0420852496
2024-11-26,1025140.0420852496
2024-11-27,1025140.0420852496
2024-11-28,1024840.3308002886
2024-11-29,1024508.8308002886
2024-12-02,1024855.6312153277
2024-12-03,1025136.9379304155
2024-12-04,1024494.703801138
2024-12-05,1024376.0457039207
2024-12-06,1024376.0457039207
2024-12-09,1024376.0457039207
2024-12-10,1024376.0457039207
2024-12-11,1024659.8756207053
2024-12-12,1024388.4773052756
2024-12-13,1024096.3756207053
2024-12-16,1025379.7767437522
2024-12-17,1025597.1256207053
2024-12-18,1025342.9773052756
2024-12-19,1024942.7188822215
2024-12-20,1024942.7188822215
2024-12-23,1024942.7188822215
2024-12-24,1024942.7188822215
2024-12-26,1024942.7188822215
2024-12-27,1024942.7188822215
2024-12-30,1024314.4203856394
2024-12-31,1023939.9184325144
2025-01-01,1024056.4198973582
2025-01-02,1024530.4189207957
2025-01-03,1024308.9198973582
2025-01-06,1023975.5114336702
2025-01-07,1023975.5114336702
2025-01-08,1023975.5114336702
2025-01-09,1023975.5114336702
2025-01-10,1023975.5114336702
2025-01-13,1023975.5114336702
2025-01-14,1023975.5114336702
2025-01-15,1023975.5114336702
2025-01-16,1023975.5114336702
2025-01-17,1023984.7182442659
2025-01-20,1023908.9184395784
2025-01-21,1023112.0165477847
2025-01-22,1023112.0165477847
2025-01-23,1023112.0165477847
2025-01-24,1023112.0165477847
2025-01-27,1023112.0165477847
2025-01-28,1023112.0165477847
2025-01-29,1023112.0165477847
2025-01-30,1023112.0165477847
2025-01-31,1023112.0165477847
2025-02-01,1023112.0165477847
2025-02-03,1023112.0165477847
2025-02-04,1023112.0165477847
2025-02-05,1023112.0165477847
2025-02-06,1023112.0165477847
2025-02-07,1023112.0165477847
2025-02-10,1023112.0165477847
2025-02-11,1023112.0165477847
2025-02-12,1023112.0165477847
2025-02-13,1023112.0165477847
2025-02-14,1023112.0165477847
2025-02-17,1023112.0165477847
2025-02-18,1023112.0165477847
2025-02-19,1023112.0165477847
2025-02-20,1023112.0165477847
2025-02-21,1023112.0165477847
2025-02-24,1023112.0165477847
2025-02-25,1023112.0165477847
2025-02-27,1023112.0165477847
2025-02-28,1023112.0165477847
2025-03-03,1023112.0165477847
2025-03-04,1023112.0165477847
2025-03-05,1023112.0165477847
2025-03-06,1023112.0165477847
2025-03-07,1023112.0165477847
2025-03-10,1023112.0165477847
2025-03-11,1023112.0165477847
2025-03-12,1023112.0165477847
2025-03-13,1023112.0165477847
2025-03-17,1023112.0165477847
2025-03-18,1023112.0165477847
2025-03-19,1023112.0165477847
2025-03-20,1023112.0165477847
2025-03-21,1023112.0165477847
2025-03-24,1023112.0165477847
2025-03-25,1023112.0165477847
2025-03-26,1023112.0165477847
2025-03-27,1023112.0165477847
2025-03-28,1023112.0165477847
2025-04-01,1023112.0165477847
2025-04-02,1023112.0165477847
2025-04-03,1023112.0165477847
2025-04-04,1023112.0165477847
2025-04-07,1023112.0165477847
2025-04-08,1023112.0165477847
2025-04-09,1023112.0165477847
2025-04-11,1023112.0165477847
2025-04-15,1023112.0165477847
2025-04-16,1023112.0165477847
2025-04-17,1023479.9086477847
2025-04-21,1025021.6129681217
2025-04-22,1024614.214652692
2025-04-23,1024529.6129681217
2025-04-24,1023922.3323541685
2025-04-25,1023397.9312311216
2025-04-28,1024046.532915692
2025-04-29,1024076.4312311216
2025-04-30,1024124.7334772154
2025-05-02,1024159.2334772154
2025-05-05,1023991.3229609685
2025-05-06,1023991.3229609685
2025-05-07,1023991.3229609685
2025-05-08,1023991.3229609685
2025-05-09,1023991.3229609685
2025-05-12,1023991.3229609685
2025-05-13,1023991.3229609685
2025-05-14,1023991.3229609685
2025-05-15,1023991.3229609685
2025-05-16,1023991.3229609685
2025-05-19,1023991.3229609685
2025-05-20,1023991.3229609685
2025-05-21,1023991.3229609685
2025-05-22,1023991.3229609685
2025-05-23,1023991.3229609685
2025-05-26,1023991.3229609685
2025-05-27,1023991.3229609685
2025-05-28,1023991.3229609685
2025-05-29,1025329.9224601384
2025-05-30,1024643.0018332384
2025-06-02,1024643.0018332384
2025-06-03,1024643.0018332384
2025-06-04,1024643.0018332384
2025-06-05,1024643.0018332384
2025-06-06,1024643.0018332384
2025-06-09,1024643.0018332384
2025-06-10,1024643.0018332384
2025-06-11,1024643.0018332384
2025-06-12,1024643.0018332384
2025-06-13,1024643.0018332384
2025-06-16,1024643.0018332384
2025-06-17,1024643.0018332384
2025-06-18,1024643.0018332384
2025-06-19,1024643.0018332384
2025-06-20,1024643.0018332384
2025-06-23,1025203.8269322861
2025-06-24,1023709.0525149656
2025-06-25,1024701.0525149656
2025-06-26,1026111.5679056407
2025-06-27,1026111.5679056407
2025-06-30,1026111.5679056407
2025-07-01,1026111.5679056407
2025-07-02,1026669.0683056407
2025-07-03,1027151.0683056407
2025-07-04,1027169.0683056407
2025-07-07,1027495.0683056407
2025-07-08,1027813.0683056407
2025-07-09,1028488.5736358407
2025-07-10,1028488.5736358407
2025-07-11,1028488.5736358407
2025-07-14,1028586.5661843515
2025-07-15,1028663.5661843515
2025-07-16,1028582.1672585702
2025-07-17,1028450.1672585702
2025-07-18,1028476.5661843515
2025-07-21,1028694.3667214608
2025-07-22,1029455.807872828
2025-07-23,1029796.510631617
2025-07-24,1029855.9122429452
2025-07-25,1028932.7083855233
2025-07-28,1028873.6084099374
2025-07-29,1029329.275799184
2025-07-30,1029932.0736507465
2025-07-31,1029634.4382749653
2025-08-01,1028721.1377378559
2025-08-04,1028649.4666938126
2025-08-05,1028155.135374471
2025-08-06,1027934.135374471
2025-08-07,1028678.7362045491
2025-08-08,1028603.93578951
2025-08-11,1028828.3370346272
2025-08-12,1028482.1377797241
2025-08-13,1028482.1377797241
2025-08-14,1028482.1377797241
2025-08-18,1028482.1377797241
2025-08-19,1028482.1377797241
2025-08-20,1028482.1377797241
2025-08-21,1028482.1377797241
2025-08-22,1028482.1377797241
2025-08-25,1028482.1377797241
2025-08-26,1028482.1377797241
2025-08-27,1028482.1377797241
2025-08-28,1028482.1377797241
2025-08-29,1028482.1377797241
2025-09-01,1028482.1377797241
2025-09-02,1028413.5885797241
2025-09-03,1028825.5885797241
2025-09-04,1029011.5885797241
2025-09-05,1029017.5885797241
2025-09-05,1028960.6165435241
